SUBDIVISION,YEAR,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
HIMACHAL PRADESH,JUN,60.46618151,32.11065101,41.97983216,46.61153772,134.8092381,23.7506021,28.7669274,157.4491012,166.7533103,127.38,28.95838288,197.2745043,91.64483804,126.4936102,179.4776336,141.2791578,90.60495683,115.1160418,56.23758014,32.92358688,114.7947795,52.14718657,28.64575172,209.2379296,24.26537056,34.73685653,93.1817855,87.26212544,155.8325722,14.13212296,81.68345485,99.72757425,85.60662651,37.79871586,199.6329096,86.08599595,126.9913386,137.4515673,93.78487253,123.6870606,44.96208613,38.64030158,45.99457418,77.48902596,181.0073839,49.45756872,29.31202387,98.42447498,64.20226986,52.44456805,161.6320501,66.87292804,52.64464917,76.16421963,149.1586061,80.76665638,35.14994532,38.54684424,112.7525223,56.43689851,120.318685,104.3121439,118.1887381,18.43425414,223.1017026,84.80952868,87.64401806,35.67807304,174.6053367,285.8424722,45.61953593,107.8485694,51.18523774,95.93817593,88.74835835,79.54580384,176.7984131,82.28731692,86.16136764,95.1705491,43.83852828,70.22439904,125.9016393,60.06182,88.47926267,92.27309846,50.27917045,87.01920611,67.68295825,52.01959113,72.5194533,55.68793387,91.27769134,84.50628771,193.9603003,76.10842648,208.3804304,74.92784586,251.6896035,198.5177634,55.38535032,57.04586251,76.28056352,39.67849952,127.6583576,170.6437276,212.2578359,22.66943055,137.3448018,120.1119789,41.88936357,158.4157329,60.57919115,119.1927812,38.53661097
HIMACHAL PRADESH,JUL,198.4334332,157.262412,305.7805901,204.2996527,149.0322311,95.90433,138.6713423,427.8635428,510.002821,108.6414545,280.6373365,252.9340966,336.0536844,466.6208733,207.1993777,393.5110812,134.0365364,599.7243974,389.5160451,204.1107816,457.6743174,259.6005353,451.5475074,562.3815876,354.9444998,352.5928419,310.7932894,312.2388146,547.6070109,149.0091045,612.1771012,243.9562264,340.246988,219.1012413,248.4068591,209.2244695,214.6589426,268.2307285,291.976912,242.5759162,184.8441319,250.4229381,250.1744093,443.2121647,525.2963814,255.7438096,200.6949382,1120.446254,301.658512,293.7166143,217.9667061,242.9426354,373.0566086,283.5394209,369.0043295,328.4851481,457.8609592,310.3020961,511.63437,203.7963765,337.5878016,311.9785608,382.3995251,206.0342541,298.7011037,329.9287103,244.661851,232.2527464,239.0124524,399.0709307,191.852021,182.6134202,113.089897,236.2574183,382.9154315,313.8409938,317.1271984,207.4961047,384.902514,234.660224,120.6123488,197.7433669,233.0978923,334.50326,246.6973886,102.9813346,246.1883667,424.3097303,255.1191806,109.7760671,379.7009112,303.8880341,293.3354879,422.4043614,235.1643019,163.843384,288.2846795,217.6271053,336.9844135,309.1352688,80.75796178,174.3893875,141.6352645,239.2779476,317.0750999,170.0957387,220.8705404,84.79861712,369.3752366,180.4217976,325.2823569,141.5976242,238.5671822,347.1593941,176.4745506
HIMACHAL PRADESH,AUG,152.9303296,255.7882604,233.7426909,141.9727571,383.1373956,201.028303,176.6584388,343.1395376,443.9260411,253.602,272.1617122,280.6464675,198.5525099,713.2365637,191.497902,323.9695268,139.5824151,327.3836993,169.9265011,359.8408932,546.1350885,415.3121966,372.0717,484.8074059,429.3650715,497.1311605,370.0294787,363.5492876,396.0314543,191.9707584,675.1601314,229.7497512,291.9343373,203.1563736,179.2159075,240.8780832,158.6124859,147.4601766,200.3709716,308.6845176,235.3420905,398.7552433,204.4503915,368.1250897,430.7589405,252.9907044,241.1508126,541.5388125,245.2127364,418.0697138,408.3162274,205.2800012,386.688802,298.2067764,334.1002112,259.5778994,268.7400719,180.6512681,326.5935129,199.9787734,355.8094753,295.1200325,338.3872456,86.84088398,355.3410335,344.4479649,159.8422122,352.982742,299.9959339,340.7034136,166.5425524,232.7831382,137.0746026,211.7484712,247.0422139,218.4045067,339.8924008,151.1140542,103.909964,164.2119084,127.9814325,242.2267278,230.8196721,280.54754,252.8417819,168.3699253,182.3817052,360.4664936,187.1830442,200.2482919,511.7410478,69.98300293,248.5758494,438.5431562,388.9255763,392.5809517,328.0999817,203.6720624,161.055923,261.1192688,222.7261146,212.4819016,202.9804745,86.14609591,334.0068859,256.7875747,254.6414081,81.01207488,346.9696791,386.0234521,377.9471195,162.7558899,171.8949196,272.1429584,175.5518745
HIMACHAL PRADESH,SEP,87.01605308,107.6005977,71.53059015,127.3264712,203.9806886,18.94035357,26.43115124,154.9615225,217.5912109,183.5956364,99.35315101,47.32239598,182.8826672,295.5265531,89.32562006,345.4071488,14.36583018,95.5707463,76.87151242,151.2475576,294.5109511,101.7802786,450.7936718,60.58531097,129.8552675,71.49010052,75.64697424,43.15914365,100.2333681,114.470196,273.9238202,162.4806799,36.80963855,82.53813886,111.2623499,168.1043546,17.02677165,144.9246623,76.98893699,111.2916978,103.6963428,117.7156728,72.32872253,345.67207,46.7005868,430.7626412,60.94788387,203.1791548,253.2764187,168.2821835,29.37764288,56.05890436,325.1776856,171.7671032,142.0020063,269.5970543,269.3478519,162.7121598,104.9764863,97.41250464,422.4368165,106.6110341,270.2436228,29.53922652,182.7979209,90.27560102,14.38668172,134.8861342,175.8891995,75.78727991,59.99281437,93.91858263,20.43389726,105.2118316,75.35825516,182.0961433,155.9586258,55.23917108,42.35460488,71.95576891,23.68634032,144.1260892,145.6861827,131.0036,53.66103431,57.30045497,215.6018714,94.59876845,137.3913417,99.62023041,174.5940046,112.3969441,74.09318728,361.5344188,154.654586,93.83682484,344.108196,79.72265548,63.68509663,34.72124731,121.5318471,125.8911135,47.71294118,117.9039824,113.0409884,93.92528873,161.6015345,85.74525268,223.6758201,122.1426125,179.2757007,44.62223982,99.12958552,104.8840907,70.75678304
HIMACHAL PRADESH,OCT,18.10916096,5.783906083,65.44288035,0.32072159,2.561905574,14.93181314,1.72109822,25.75375634,46.21627327,25.26545455,0.784780024,16.55696733,48.56972912,43.85111821,65.28508312,182.3766478,5.278607367,1.006007856,3.337841987,44.74825541,15.2629763,48.74099398,13.3536587,41.47283142,4.264207378,34.73685653,2.248052726,49.16538631,16.77006158,27.02061911,9.125807227,46.19456505,1.089759036,26.73110179,9.383571681,39.78888816,6.790438695,41.2354702,1.271043771,16.66043381,5.265829907,0,21.55432005,41.77305982,89.87874491,14.3554772,8.714385475,9.597407311,1.689533417,26.08711761,14.19369263,7.20934912,51.20384825,365.4468821,279.1073918,86.38965145,76.17509764,60.56302258,10.36804803,29.39554353,8.067611246,2.298890224,0.137109905,19.10055249,36.72652293,31.51532335,41.65959368,9.667606888,7.061245235,15.60991736,32.39195359,34.93379493,19.29495873,15.23529146,20.96744841,17.36888632,4.077349693,8.889062013,20.41088578,11.45664477,31.95776075,57.17594651,12.71007026,141.66152,44.44444444,87.37465002,1.316835417,10.64053944,13.1652637,1.705560365,9.578041002,0.235633007,6.793873699,6.862164716,42.76729708,36.61120407,163.3658791,4.580116653,0,6.453763441,8.095541401,0.278725713,104.9484231,1.357819375,21.31699673,20.49478296,38.41719508,8.170959582,38.6084466,6.091900874,4.175467108,14.78366,22.61466904,24.58872059,-6.072383881
HIMACHAL PRADESH,NOV,1.918343322,0.199445037,21.94112074,0.962164769,0,0,4.487148932,0,6.869986567,79.16509091,21.11058264,23.83733594,15.26283387,0,0,0,34.07708553,14.08410998,0,0,6.986573657,14.19246913,16.04592859,110.5525777,25.48371552,5.315930551,67.32917915,0,6.708024633,0.113056984,14.21232273,7.714774612,1.574096386,24.855235,0.515580862,7.025918914,6.790438695,0,2.088143338,3.865220643,0,0.211149189,6.493351648,3.028546837,55.67709861,0,0,0,0,94.07582309,3.0808015,5.779909208,8.423143867,0.26507269,10.42101373,57.55902221,2.228526793,39.95528662,5.472025348,23.92364582,92.49933584,73.56448717,2.46797829,9.476243094,16.5746321,20.32695652,8.031828442,2.762173397,0.213977128,13.80007186,22.18484281,5.876713166,1.607913227,0.220801326,1.764587242,9.146381627,85.9641227,43.17544406,22.02439454,70.7498063,16.3924514,1.186222957,30.09648712,3.10856,74.44956477,0.911339244,2.93295161,77.10747074,8.523664319,3.333595259,26.54485649,13.90234738,0.079927926,17.66372029,0.669983766,72.0680008,8.072518315,20.68208926,13.34717594,26.84765591,0.691082803,20.90442844,9.322066238,0.226303229,32.76726926,1.095977698,6.00622814,46.3851425,13.67118765,0.304595044,4.310159595,11.25728239,5.272850294,20.14330218,-21.05847688
HIMACHAL PRADESH,DEC,0,41.28512273,40.584732,36.77607563,14.04630987,0,13.83025356,73.01775234,69.69913644,6.105818182,8.946492271,60.8263055,35.20627013,37.47958821,0.150253356,23.73824486,17.97399217,61.65391002,17.59953047,81.99982554,53.95784578,69.42144899,66.44522109,0,14.51861083,17.68921718,103.2980228,151.0141011,33.15312174,0.339170951,102.3287237,2.634313282,84.15361446,20.72832805,90.22665078,75.36222498,5.776940383,0,22.06168831,45.44966343,40.37136262,13.83027188,60.78498626,5.430497777,69.8804401,56.34033176,38.55455392,30.63002333,5.375788146,15.00347179,46.76216563,39.02992454,18.50875034,13.69542232,108.730095,115.4247532,173.3186065,0.741285466,95.32844159,23.66913895,60.92437458,50.00086237,54.29552239,13.5480663,48.65071869,95.99789551,51.8979684,1.726358373,0.320965693,2.940998922,56.24326347,31.66895428,30.2153694,2.980817894,15.15469043,63.93228369,10.19337423,37.58803366,32.67355233,7.939253832,56.9224115,16.4884991,46.0440281,97.6976,91.65386585,13.21441904,73.92235179,86.58192366,118.6561587,31.70791769,6.430970387,0,62.02407047,22.49265101,7.146493507,89.4665685,3.283736264,1.789108067,8.771001333,48.14507527,3.850318471,37.53506263,49.51721206,3.394548438,62.36744186,39.01680605,44.08344804,3.886188094,73.54592614,7.005686005,29.36296224,16.81810863,57.76700433,34.72983135,1.514156467
JAMMU AND KASHMIR,JAN,4.987692637,95.93306297,140.27098,156.8328574,71.55667292,99.81265693,53.10817366,134.47558,154.3873345,362.9803636,133.255648,80.31890533,32.42504262,88.82662407,28.17250422,66.50891513,17.23899621,269.7538207,83.85063657,108.6632938,94.479973,150.7645721,96.06018998,112.9260229,53.40412097,77.53926287,160.6233673,103.9938014,260.3229559,70.49102935,148.7057768,97.84592191,133.3138554,181.3025255,61.76658722,50.21683097,185.5715411,118.9022781,87.88359788,108.8925954,86.21108707,259.1856294,103.6230701,137.5377995,41.58738386,63.61639554,25.29812511,206.8547576,282.4592686,145.0335606,97.04524726,84.21265567,341.8023117,42.32327286,171.2561774,188.2169803,39.20181222,84.13590041,69.40832152,65.72639928,28.51483285,0,173.0327001,46.04861878,1.788629363,14.94629156,103.4428894,93.45353325,55.31308767,31.78541143,73.11624252,145.9383769,79.12273006,78.93647387,100.270075,138.7663152,56.85637628,83.30320972,67.84804324,146.8259474,69.10395795,140.9232873,40.28852459,88.92702,21.40296979,51.26283248,46.80751344,109.1748499,93.00077306,55.27566092,221.5264055,90.24744149,111.8191683,128.8562041,142.3715503,56.40104411,102.6167582,131.3205321,202.7499583,22.45909677,57.9522293,24.99240556,176.4175976,223.2858528,243.988254,13.48052569,173.9539659,59.93697791,39.11478688,44.06474966,203.2509634,35.39940606,88.81823384,38.75849178,48.60786826
JAMMU AND KASHMIR,FEB,7.443172089,21.44034152,21.94112074,81.57019101,141.6998807,196.2180545,31.5944459,218.4679444,106.2974285,55.05763636,31.15576694,166.626501,155.2738966,409.0897054,119.7519246,35.76422794,18.50853469,141.272246,127.8494628,55.10450105,65.13636364,132.3549121,235.5197707,108.4289689,62.64323696,107.5101127,216.037867,56.97350176,149.76955,80.49657241,153.6426889,129.2695161,32.93493976,89.76022601,174.163215,118.3312659,196.8213723,294.9203532,55.47198172,69.97382199,132.9284498,39.59047293,128.5142514,24.0195094,101.9231785,80.52832759,70.61292958,396.1483018,73.80189155,134.2202476,103.5369361,28.9616956,277.7420859,13.16527694,80.22925026,147.9358883,86.91254491,89.54728431,14.25606604,36.83986949,134.9238433,34.86650173,83.22571235,102.239779,237.6492214,97.36441359,63.90158014,160.7815098,47.60991105,126.6891843,133.8381362,90.76257,67.39836278,104.107825,162.3420263,19.67857865,82.679591,124.9548146,138.4390514,131.8519117,104.5206763,115.3008714,217.2702576,26.31174,113.5688684,170.9900257,93.07632149,113.9849567,174.2709586,167.842645,124.7881913,97.08079868,106.3041414,267.1161154,129.1952029,45.84646275,406.6360073,40.07602071,135.5056148,70.08787097,99.91082803,248.2517014,70.76751359,304.3778432,112.4319313,127.9005974,148.2291775,58.74122773,180.0039707,214.8410375,129.0354029,92.49959744,74.99164862,260.0569771,60.17108763
JAMMU AND KASHMIR,MAR,70.05789812,237.9379296,184.1532214,172.5482153,147.7071076,132.4822615,17.27245,82.09009833,81.94020342,300.4483636,84.36385256,111.5540352,105.4153059,205.5755414,51.83740777,96.93988101,179.7399217,174.7579361,202.0911603,46.68039079,88.56825683,86.69571142,98.64476908,57.08760229,185.1884347,74.05641182,141.5149191,34.578797,147.8345429,26.62491967,183.5633683,176.0285768,86.09096386,121.8375482,249.6442532,67.30090749,134.3898763,240.0731744,98.86904762,146.0786836,26.59919209,153.083162,89.10321429,144.3259217,98.96888346,67.15610225,137.8985483,260.7635987,88.62370744,163.0106935,219.5071069,61.27946752,67.2743201,109.9168088,227.1278775,113.3800278,117.50414,84.95131442,208.3689652,34.67656109,70.93934027,241.1918993,131.6255088,73.95911602,185.0635181,134.0041798,75.19909707,129.0165157,100.6762389,11.76399569,176.3330464,142.8911923,43.07867522,198.8315936,121.2375235,19.49380326,287.2266339,290.291368,110.363999,228.4294172,167.2330821,378.1678786,108.5152225,46.73942,240.6554019,159.9400373,167.7169471,195.4652519,261.4486343,136.5223547,266.406369,183.0868461,65.78068299,164.3107218,238.5142208,135.3130313,253.6686264,65.55291959,114.9128291,105.4544946,104.156051,158.7807476,21.25030153,143.0990752,117.9134448,284.1870171,11.21918086,31.73720277,44.17818971,99.29798425,60.88100428,28.41446578,179.3940844,474.2705769,72.69973504
JAMMU AND KASHMIR,APR,77.11740154,58.53711846,81.80360043,76.65245997,43.55239475,151.3224016,120.3539398,70.23751728,124.5341201,55.89981818,80.67538644,95.11449316,104.262114,247.927476,50.86076096,151.6319606,116.1961799,105.343394,98.31461851,34.70115143,72.44539454,49.38979257,94.33713724,88.56698036,125.7941176,48.75991471,122.7436788,45.47583725,269.868991,20.06761461,49.06991427,100.8565657,117.2096386,136.4693091,64.34449153,59.68333225,77.43127109,91.41196468,65.27717653,53.44667165,57.99163962,100.1902902,65.38444368,106.3124372,29.54295029,5.60453562,22.92147452,120.6822919,91.61878941,121.7849377,46.98222288,60.40937366,17.95459614,56.90227082,144.513094,227.680182,102.3096391,24.68480602,67.68031352,68.39872142,163.4386761,180.9418181,184.5499322,133.1116022,177.074307,75.24390208,55.60496614,200.3726618,38.5158831,125.5580309,124.464259,71.71766623,30.95232963,92.1845534,75.15065666,134.2393182,68.6353865,74.16017451,29.12383307,89.34172983,96.77561902,246.4971304,153.7199063,79.26828,167.6395289,153.4467452,28.01268068,167.0418931,83.04243257,180.7893987,118.7677084,24.97709869,109.1815467,158.7193283,95.36102273,119.1513286,263.7934799,17.39013041,38.64325225,119.7818495,85.20063694,109.1675708,119.1821157,48.95693191,41.903125,16.43966547,110.7185829,56.54901906,80.88786024,90.3631963,116.643694,32.14428826,89.16975719,240.7471909,44.22009373
JAMMU AND KASHMIR,MAY,54.25074914,57.1410032,85.98890092,69.70349219,34.80657917,57.12170126,27.84491049,63.06743739,41.2199194,19.686,47.95005945,63.87936331,62.34019701,34.10642528,44.02423327,71.00558706,3.140437294,71.13912694,64.0258781,16.84822052,28.48372337,110.0524606,142.3672322,132.5381751,93.40644732,75.70618337,20.68208508,36.55227673,68.49925154,61.61605613,130.3045589,29.25969395,43.83253012,18.85246126,22.47932557,14.42162303,14.99977503,26.15583223,62.64430014,55.0460733,59.40936305,131.7570939,23.80895604,39.47554153,36.81506112,60.27333921,11.30229389,112.1058854,42.6223203,127.8674262,69.09797651,18.39627017,81.68232934,100.2858344,23.22756072,147.6291795,92.78775191,42.54978576,42.19219545,35.0583214,47.29289351,78.92856436,56.62639077,113.5668508,135.9358316,46.54702229,51.7214447,123.9525312,40.12071156,39.02479339,87.59367515,62.24962835,50.9172522,108.6342521,42.66149156,63.56273292,45.75692434,186.7972889,49.53471885,77.08110999,78.65368881,129.0610577,62.71100703,118.68038,74.14234511,267.0223985,23.88260596,202.6075318,24.13631678,72.48631551,151.469877,83.64971731,79.28850246,94.54538053,140.1382711,73.46978114,102.7535806,34.0646176,64.95625625,89.8363871,32.57961783,103.4072394,87.70761246,69.39965695,53.35339753,71.896137,71.7347625,32.03614031,162.4086458,32.89626472,65.86462631,32.14428826,61.75093566,89.7418842,22.2968681
JAMMU AND KASHMIR,JUN,86.93931935,18.84755603,32.84826746,46.29081613,46.11430032,86.08340593,16.04309413,99.79580581,157.6349645,80.74418182,17.97146254,116.3684725,58.40577761,101.9444799,69.79268379,162.5076322,39.8234176,53.03098554,40.6609842,43.82083043,68.1459646,19.30175801,4.307631838,100.8089607,34.41824526,25.57145903,51.93001797,51.48207991,71.07926101,6.274662596,87.66759074,59.93062717,73.49819277,41.92562281,98.99152542,23.81416727,120.3022497,46.17305077,77.35209235,58.644727,23.96627714,29.13858807,33.54898352,52.00745948,93.85568052,38.54347303,35.33287202,141.3065076,16.05056747,87.58783529,85.16215576,46.86076928,28.92684933,18.37837318,141.876452,75.14366132,34.94735198,14.67745223,33.55215542,68.27146798,57.16876245,23.75519898,127.100882,23.98674033,71.42593258,44.41183778,45.98442438,38.32515588,85.05590851,105.4234998,33.12103293,31.66895428,81.93657821,43.71866245,49.40844278,52.19904666,86.87020041,65.5250857,86.24204307,72.65924709,31.58178709,79.5955604,75.78079625,60.39488,65.0281618,142.5106743,45.67024649,100.7207226,58.31536678,58.60925618,61.0258041,73.51749803,86.24223201,71.16318965,203.2284091,66.95562546,81.13565018,37.14188348,121.3957431,157.0846022,93,38.09251405,95.42588235,31.38071445,90.50587754,157.7111908,152.8755049,31.93649446,85.31833772,73.6104689,43.90975088,54.59103808,29.6451361,168.648061,24.7386944
JAMMU AND KASHMIR,JUL,83.17936644,331.5773746,231.2061451,155.2292495,94.52548151,85.28169784,143.4043624,369.0396221,241.948436,100.1143636,151.2271106,178.7213069,250.9209888,164.3479943,183.5344742,178.0891234,63.67737748,355.2644885,82.13114221,106.4220167,176.1691419,143.3033883,148.82868,302.6767185,188.6404121,207.3212915,130.0498502,156.6771298,272.1909995,115.8834083,381.4886628,164.8327454,177.1463855,144.723123,168.6980579,98.36286479,124.6602925,219.121819,115.6649832,160.2067315,135.0212797,142.6312771,174.8695673,135.4491465,180.6665037,127.8227422,146.982635,295.2734249,139.9240858,158.0095362,193.5403514,154.5659591,106.5084376,141.3721014,447.9780359,147.0157619,256.7870645,336.9883729,291.3133495,126.9989283,184.5813814,65.51837139,229.521981,62.11381215,202.353602,117.7767775,228.8629797,180.2318141,71.89631512,133.0236436,127.4847305,196.869891,60.36374241,290.022541,112.310788,169.7161924,194.8067076,131.812091,130.6135339,217.0732693,67.37447913,182.6783353,191.3704918,328.0641,236.3543267,81.90661456,247.6847706,428.2452723,163.1311201,126.211467,230.9676173,255.0334574,275.5115605,518.4746674,151.862987,104.3914062,220.2839744,95.75306377,246.2236171,314.8145806,77.69745223,126.3556564,118.2799802,332.137706,254.5858467,145.1074472,301.7846327,99.64584856,173.8013022,82.84985189,160.014675,84.83650762,117.7603232,323.9598668,109.6177927
JAMMU AND KASHMIR,AUG,105.0484803,217.9934258,167.6656741,119.2015242,227.391205,220.7703647,212.617098,387.3306422,344.8733257,152.0138182,119.9928656,204.202597,108.0608638,327.1968051,162.6492577,241.9836943,78.91183924,299.6466256,99.22493905,161.758374,106.5183768,198.613468,219.5815329,223.9782733,248.8469591,201.913707,199.0650689,228.8378452,136.6115017,108.8738753,260.4595145,204.8178577,192.403012,172.0169848,144.5688736,54.35842528,138.5452193,127.0426137,137.9082492,134.3497382,185.3167063,241.5546721,165.2197253,108.7143882,197.48326,178.9518391,96.12231251,173.7743324,134.8554855,217.0772585,238.6520877,160.0351205,136.5435953,291.0498138,367.2465681,207.7441086,268.5374785,180.6512681,263.9532227,138.3244841,190.7016383,64.17735209,136.2872456,45.90055249,243.1343515,137.1642528,161.6957111,203.0197447,106.774587,217.9732663,148.7321856,326.1575807,32.89522478,283.1777,277.040197,106.2458472,196.3923436,147.1774696,55.42402581,90.74868621,101.1369134,263.4601187,281.4201405,171.85896,223.1438812,146.2699487,99.18164933,167.4791756,112.6642759,158.462063,418.8340501,49.79710871,263.042804,306.6371011,492.996388,222.8006158,179.3740934,103.7682679,157.1153282,163.5383656,214.6305732,172.345399,78.0848344,58.61253636,403.8048238,215.688411,188.1195983,48.07912193,320.5133993,133.2095658,356.800399,148.5825645,157.716811,179.4837684,113.1480039
